Time [yr]	Species	Pebble Abundance [cm-2]
10000.0	grainC2O	4.7741136568e-12
10000.0	grainC3H4	0.0000000000e+00
10000.0	grainCH2CN	3.2292215136e-32
10000.0	grainCH3CCH	1.1416604999e-11
10000.0	grainNaOH	0.0000000000e+00
10000.0	grainSiC	1.5411645583e-28
10000.0	grainC3H5	0.0000000000e+00
10000.0	grainCH3CN	1.3089777809e-31
10000.0	grainHC2O	0.0000000000e+00
10000.0	grainHCSi	3.8071728907e-32
10000.0	grainC3H6	0.0000000000e+00
10000.0	grainCH2CO	1.4387047246e-10
10000.0	grainNH2CN	1.5114367133e-42
10000.0	grainOCN	1.9551018450e-27
10000.0	grainSiCH2	1.1778991413e-34
10000.0	grainSiN	0.0000000000e+00
10000.0	grainC3H7	0.0000000000e+00
10000.0	grainHNCO	9.0029822869e-32
10000.0	grainHNSi	0.0000000000e+00
10000.0	grainSiCH3	7.0572746511e-35
10000.0	grainC3H8	0.0000000000e+00
10000.0	grainCH3CHO	1.1679706492e-12
10000.0	grainCO2	1.0842951788e-10
10000.0	grainCS	3.4131875883e-27
10000.0	grainN2O	0.0000000000e+00
10000.0	grainSiO	6.6864559029e-27
10000.0	grainHCS	3.0224596385e-28
10000.0	grainNH2CHO	0.0000000000e+00
10000.0	grainNHNO	0.0000000000e+00
10000.0	grainC2H5OH	8.8015257087e-20
10000.0	grainCH3OCH3	1.7479732042e-28
10000.0	grainH2CS	5.3472153460e-30
10000.0	grainH2SiO	3.3564191088e-30
10000.0	grainHCOOH	8.9388998577e-12
10000.0	grainNH2NO	0.0000000000e+00
10000.0	grainNO2	7.9961056382e-30
10000.0	grainNS	0.0000000000e+00
10000.0	grainCCl	0.0000000000e+00
10000.0	grainC4	2.2374552690e-17
10000.0	grainO3	0.0000000000e+00
10000.0	grainSO	2.6786994332e-26
10000.0	grainC4H	1.4716397581e-13
10000.0	grainC3N	4.8393607696e-30
10000.0	grainC4H2	0.0000000000e+00
10000.0	grainC4H3	1.0791562894e-12
10000.0	grainClO	0.0000000000e+00
10000.0	grainHC2NC	0.0000000000e+00
10000.0	grainHC3N	8.2265613021e-27
10000.0	grainHCNC2	0.0000000000e+00
10000.0	grainHNC3	2.0032360528e-29
10000.0	grainC3O	1.2289904837e-10
10000.0	grainC4H4	0.0000000000e+00
10000.0	grainCH2CCN	0.0000000000e+00
10000.0	grainNCCN	1.5485701636e-29
10000.0	grainSiC2	3.4068195430e-28
10000.0	grainC4H5	0.0000000000e+00
10000.0	grainCH2CHCN	2.6630035606e-31
10000.0	grainHC3O	0.0000000000e+00
10000.0	grainSiC2H	3.5713707698e-30
10000.0	grainC4H6	0.0000000000e+00
10000.0	grainH2C3O	0.0000000000e+00
10000.0	grainH4C3N	0.0000000000e+00
10000.0	grainSiC2H2	3.5339751869e-30
10000.0	grainSiNC	0.0000000000e+00
10000.0	grainH5C3N	0.0000000000e+00
10000.0	grainC2S	8.0990750768e-28
10000.0	grainFe	0.0000000000e+00
10000.0	grainFeH	0.0000000000e+00
10000.0	grainC5	3.0962177098e-17
10000.0	grainHCOOCH3	1.7032160359e-28
10000.0	grainOCS	2.5695755287e-31
10000.0	grainSiO2	1.0843849946e-34
10000.0	grainSiS	0.0000000000e+00
10000.0	grainC5H	6.0464009617e-15
10000.0	grainC4N	1.4115227956e-29
10000.0	grainC5H2	1.6496350403e-13
10000.0	grainC5H3	0.0000000000e+00
10000.0	grainCH3C4H	1.7865587437e-13
10000.0	grainS2	1.3305827114e-45
10000.0	grainSO2	3.7420310414e-29
10000.0	grainCH3C3N	4.4973041864e-27
10000.0	grainHS2	5.8731786082e-36
10000.0	grainSiC3H	1.2804379364e-34
10000.0	grainH2S2	2.5029478297e-38
10000.0	grainC3S	1.2078169263e-33
10000.0	grainC6	3.0983525792e-19
10000.0	grainC6H	2.1619093421e-17
10000.0	grainC5N	5.7011490807e-29
10000.0	grainC6H2	2.1270636610e-15
10000.0	grainC6H3	0.0000000000e+00
10000.0	grainHC5N	1.8756481691e-28
10000.0	grainC6H4	0.0000000000e+00
10000.0	grainH2C5N	0.0000000000e+00
10000.0	grainSiC4	1.4882999217e-38
10000.0	grainH3C5N	0.0000000000e+00
10000.0	grainC6H6	5.0727114327e-16
10000.0	grainC4S	6.5446297808e-34
10000.0	grainC7	7.5609748017e-20
10000.0	grainC7H	1.2736886576e-18
10000.0	grainC7H2	1.9117809115e-17
10000.0	grainC7H3	0.0000000000e+00
10000.0	grainC7H4	0.0000000000e+00
10000.0	grainCH3C6H	4.9775996606e-15
10000.0	grainCH3C5N	4.4238104410e-35
10000.0	grainC8	4.0736635801e-21
10000.0	grainC8H	1.8595995300e-20
10000.0	grainC7N	1.0396390057e-27
10000.0	grainC8H2	6.1371774881e-20
10000.0	grainC8H3	0.0000000000e+00
10000.0	grainHC7N	2.3410330193e-29
10000.0	grainC8H4	0.0000000000e+00
10000.0	grainH2C7N	0.0000000000e+00
10000.0	grainH3C7N	0.0000000000e+00
10000.0	grainC9	2.3022447737e-20
10000.0	grainC9H	3.1202194593e-22
10000.0	grainC9H2	1.5934777810e-21
10000.0	grainC9H3	0.0000000000e+00
10000.0	grainC9H4	0.0000000000e+00
10000.0	grainCH3C7N	7.5666240541e-36
10000.0	grainC10	4.0968134735e-28
10000.0	grainC9N	2.9788761484e-27
10000.0	grainHC9N	9.0424244785e-29
10000.0	grainH2C9N	0.0000000000e+00
10000.0	grainH3C9N	0.0000000000e+00
10000.0	grain	1.3060870026e-12
